"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090522","vesicle tethering involved in exocytosis","1/4","10/18842",0.1,471.05,21.6650855571441,0.00212139620070229,0.035643523989473,0.00891088099736826,"EXOC2",1
"GO:0021783","preganglionic parasympathetic fiber development","1/4","11/18842",0.0909090909090909,428.227272727273,20.653002320786,0.00233335002478863,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0048532","anatomical structure arrangement","1/4","12/18842",0.0833333333333333,392.541666666667,19.7700615921186,0.00254527008213579,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0048486","parasympathetic nervous system development","1/4","13/18842",0.0769230769230769,362.346153846154,18.9909223950341,0.00275715637632978,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0021602","cranial nerve morphogenesis","1/4","19/18842",0.0526315789473684,247.921052631579,15.6911608087105,0.00402776531609794,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0031643","positive regulation of myelination","1/4","21/18842",0.0476190476190476,224.309523809524,14.9197009983474,0.00445103168668626,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0052372","modulation by symbiont of entry into host","1/4","25/18842",0.04,188.42,13.6639202819807,0.00529715968593802,0.035643523989473,0.00891088099736826,"EXOC2",1
"GO:0045687","positive regulation of glial cell differentiation","1/4","29/18842",0.0344827586206897,162.431034482759,12.6771484273825,0.00614274822044869,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0014037","Schwann cell differentiation","1/4","30/18842",0.0333333333333333,157.016666666667,12.4617407287157,0.00635406108958803,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0099022","vesicle tethering","1/4","32/18842",0.03125,147.203125,12.0615138828181,0.00677658573556295,0.035643523989473,0.00891088099736826,"EXOC2",1
"GO:0035914","skeletal muscle cell differentiation","1/4","33/18842",0.0303030303030303,142.742424242424,11.8751347721165,0.0069877975195638,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0048483","autonomic nervous system development","1/4","33/18842",0.0303030303030303,142.742424242424,11.8751347721165,0.0069877975195638,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0043903","regulation of biological process involved in symbiotic interaction","1/4","35/18842",0.0285714285714286,134.585714285714,11.5265370624807,0.00741012002750541,0.035643523989473,0.00891088099736826,"EXOC2",1
"GO:0006904","vesicle docking involved in exocytosis","1/4","37/18842",0.027027027027027,127.310810810811,11.2064818035057,0.00783230781258049,0.035643523989473,0.00891088099736826,"EXOC2",1
"GO:0031641","regulation of myelination","1/4","37/18842",0.027027027027027,127.310810810811,11.2064818035057,0.00783230781258049,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0035904","aorta development","1/4","38/18842",0.0263157894736842,123.960526315789,11.0559728783028,0.00804335119299782,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0000393","spliceosomal conformational changes to generate catalytic conformation","1/4","39/18842",0.0256410256410256,120.782051282051,10.911263675412,0.00825436090344389,0.035643523989473,0.00891088099736826,"ISY1",1
"GO:0031646","positive regulation of nervous system process","1/4","39/18842",0.0256410256410256,120.782051282051,10.911263675412,0.00825436090344389,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0021545","cranial nerve development","1/4","40/18842",0.025,117.7625,10.7719897315409,0.00846533694749985,0.035643523989473,0.00891088099736826,"EGR2",1
"GO:0090148","membrane fission","1/4","45/18842",0.0222222222222222,104.677777777778,10.1464060951178,0.00951971229726378,0.0369161226894771,0.00922903067236928,"EXOC2",1
"GO:0014015","positive regulation of gliogenesis","1/4","47/18842",0.0212765957446809,100.223404255319,9.92445030170021,0.009941226897765,0.0369161226894771,0.00922903067236928,"EGR2",1
"GO:0006376","mRNA splice site recognition","1/4","48/18842",0.0208333333333333,98.1354166666667,9.81868187296113,0.0101519337396062,0.0369161226894771,0.00922903067236928,"ISY1",1
"GO:0045685","regulation of glial cell differentiation","1/4","51/18842",0.0196078431372549,92.3627450980392,9.52015141845361,0.0107838524744489,0.0369407109103789,0.00923517772759473,"EGR2",1
"GO:0006611","protein export from nucleus","1/4","54/18842",0.0185185185185185,87.2314814814815,9.24670549715508,0.0114154685984316,0.0369407109103789,0.00923517772759473,"EGR2",1
"GO:0007422","peripheral nervous system development","1/4","55/18842",0.0181818181818182,85.6454545454546,9.16053509153443,0.0116259400762686,0.0369407109103789,0.00923517772759473,"EGR2",1
"GO:0048278","vesicle docking","1/4","58/18842",0.0172413793103448,81.2155172413793,8.91544282904818,0.0122571528694057,0.0369407109103789,0.00923517772759473,"EXOC2",1
"GO:0021675","nerve development","1/4","59/18842",0.0169491525423729,79.8389830508474,8.83790063358175,0.0124674899322529,0.0369407109103789,0.00923517772759473,"EGR2",1
"GO:0006903","vesicle targeting","1/4","66/18842",0.0151515151515152,71.3712121212121,8.34507098656625,0.0139389089180116,0.0381393062025338,0.00953482655063346,"EXOC2",1
"GO:0016925","protein sumoylation","1/4","66/18842",0.0151515151515152,71.3712121212121,8.34507098656625,0.0139389089180116,0.0381393062025338,0.00953482655063346,"EGR2",1
"GO:0006893","Golgi to plasma membrane transport","1/4","69/18842",0.0144927536231884,68.268115942029,8.15702030743388,0.0145690134367473,0.0381393062025338,0.00953482655063346,"EXOC2",1
"GO:0060840","artery development","1/4","70/18842",0.0142857142857143,67.2928571428571,8.09701713616239,0.0147789811534819,0.0381393062025338,0.00953482655063346,"EGR2",1
"GO:0014013","regulation of gliogenesis","1/4","76/18842",0.0131578947368421,61.9802631578947,7.76202091325133,0.0160380829142929,0.0388802010043464,0.00972005025108659,"EGR2",1
"GO:0140056","organelle localization by membrane tethering","1/4","76/18842",0.0131578947368421,61.9802631578947,7.76202091325133,0.0160380829142929,0.0388802010043464,0.00972005025108659,"EXOC2",1
"GO:0030902","hindbrain development","1/4","85/18842",0.0117647058823529,55.4176470588235,7.32709980735766,0.0179244722507348,0.0402975633532996,0.0100743908383249,"EGR2",1
"GO:0140029","exocytic process","1/4","85/18842",0.0117647058823529,55.4176470588235,7.32709980735766,0.0179244722507348,0.0402975633532996,0.0100743908383249,"EXOC2",1
"GO:0022406","membrane docking","1/4","86/18842",0.0116279069767442,54.7732558139535,7.28299514249267,0.0181339035089848,0.0402975633532996,0.0100743908383249,"EXOC2",1
"GO:0007519","skeletal muscle tissue development","1/4","92/18842",0.0108695652173913,51.2010869565217,7.03349158864813,0.0193897877195863,0.0419238653396461,0.0104809663349115,"EGR2",1
"GO:0000245","spliceosomal complex assembly","1/4","98/18842",0.0102040816326531,48.0663265306122,6.80701609831149,0.0206444667635124,0.0434582461553402,0.0108645615388351,"ISY1",1
"GO:0060538","skeletal muscle organ development","1/4","103/18842",0.00970873786407767,45.7330097087379,6.63342922938398,0.0216891125764407,0.0434582461553402,0.0108645615388351,"EGR2",1
"GO:0000281","mitotic cytokinesis","1/4","104/18842",0.00961538461538462,45.2932692307692,6.60020405666067,0.0218979414120075,0.0434582461553402,0.0108645615388351,"EXOC2",1
"GO:0042552","myelination","1/4","109/18842",0.00917431192660551,43.2155963302752,6.44090783881617,0.0229415841510446,0.0434582461553402,0.0108645615388351,"EGR2",1
"GO:0007272","ensheathment of neurons","1/4","111/18842",0.00900900900900901,42.4369369369369,6.38018432892683,0.0233588073084954,0.0434582461553402,0.0108645615388351,"EGR2",1
"GO:0008366","axon ensheathment","1/4","111/18842",0.00900900900900901,42.4369369369369,6.38018432892683,0.0233588073084954,0.0434582461553402,0.0108645615388351,"EGR2",1
"GO:0006892","post-Golgi vesicle-mediated transport","1/4","118/18842",0.00847457627118644,39.9194915254237,6.17978575970338,0.0248180361622757,0.0451237021132286,0.0112809255283072,"EXOC2",1
"GO:0018205","peptidyl-lysine modification","1/4","123/18842",0.00813008130081301,38.2967479674797,6.04709475113962,0.0258593408930817,0.0453347856109025,0.0113336964027256,"EGR2",1
"GO:0031644","regulation of nervous system process","1/4","124/18842",0.00806451612903226,37.9879032258065,6.02150994498368,0.0260675017262689,0.0453347856109025,0.0113336964027256,"EGR2",1
"GO:0061640","cytoskeleton-dependent cytokinesis","1/4","130/18842",0.00769230769230769,36.2346153846154,5.87415877534728,0.0273157662340401,0.0464949212494299,0.0116237303123575,"EXOC2",1
"GO:0044409","symbiont entry into host","1/4","134/18842",0.00746268656716418,35.1529850746269,5.78138592835605,0.0281472756993194,0.0469121261655324,0.0117280315413831,"EXOC2",1
